id,rating
212716,7
122597,7
28735,4
104634,6
103902,7
115199,7
146233,8
164457,7
133369,6
130593,7
156711,6
91586,7
195757,6
57892,8
96721,8
158895,6
112205,6
11111,8
58607,8
62503,6
64820,8
169813,8
121789,6
85509,4
27885,6
28320,7
30995,4
38807,6
41349,7
106599,8
103713,7
180314,7
133701,6
34188,6
63924,5
158711,7
129734,7
157129,7
63383,8
12791,6
9971,5
102059,5
320849,8
156339,6
129139,6
174348,7
74137,5
36992,5
219288,4
43678,7
119826,6
103689,7
50775,6
136911,6
108564,6
22731,5
19458,6
27457,7
176238,7
100544,6
41347,7
53374,6
53407,4
109417,5
43065,7
115189,7
40950,8
34937,7
220714,4
245950,6
81996,5
39243,5
156708,6
114726,5
121676,5
199615,7
127878,8
71700,6
47038,6
136966,6
38746,4
32630,7
85656,6
139998,6
221410,8
81857,6
73590,8
75506,6
134394,4
23045,4
53949,6
448538,8
91018,8
25666,6
62425,8
45756,6
2093,7
209263,7
179109,6
138697,6
129670,8
168051,6
28484,7
133931,6
36130,8
26251,7
41889,4
23385,6
15810,5
128135,7
455027,6
51452,9
157820,6
27232,5
157409,6
217014,7
132887,8
193613,7
70115,7
216374,4
78143,7
249333,6
118948,5
175245,4
100681,7
25377,4
68780,7
55230,8
256382,8
60125,4
128241,6
24331,5
33305,4
72440,5
25584,6
172828,6
86049,7
154413,6
75757,7
158445,8
103168,6
30244,7
43727,6
139725,6
146238,6
77776,6
152584,8
165904,8
97006,5
138202,6
122089,6
128081,6
51947,7
188761,7
210940,5
192160,5
222759,6
167032,6
97790,3
21381,5
196355,7
102420,5
37087,7
1803,6
49393,7
161073,6
65481,7
209262,6
423078,5
159008,8
55884,7
167673,4
126560,7
128089,7
276123,8
195450,8
41443,5
3149,3
190754,7
45725,3
49162,5
34461,6
109451,6
218381,5
81435,7
86004,7
53776,7
78250,3
253120,5
10598,6
81626,6
208968,7
14143,4
100461,7
4479,7
97397,7
109424,8
198287,6
210708,6
113364,8
115442,7
159015,7
62996,6
51985,5
134472,6
175953,8
49004,5
119893,6
90645,6
56997,2
197926,6
56290,6
17025,7
47369,6
75735,4
55539,4
106747,6
128917,3
99279,7
293109,6
85889,7
91745,6
19623,2
38273,6
64078,6
10006,4
273160,6
175528,5
169642,6
8935,7
214100,7
107846,7
172782,7
115210,6
64076,6
10085,5
139651,6
195423,7
81708,8
55370,7
121317,6
86816,6
133805,6
120587,6
162903,6
38093,6
159009,8
173495,6
74674,6
109091,5
82407,5
56115,5
34023,5
81622,8
154795,7
29368,6
113194,6
43115,5
194516,7
166879,7
200390,6
191502,7
18167,3
158752,5
58877,8
3160,6
39468,6
39264,5
74008,6
291907,6
35911,6
29941,6
36214,6
27207,5
120771,5
30478,5
180688,5
146015,6
171738,7
76203,8
39466,6
91311,6
209406,6
160118,7
231038,7
157370,6
61820,7
95006,8
28868,7
79378,8
73099,5
115173,7
468343,7
81538,7
214217,7
153196,7
55651,7
19241,5
15866,4
160897,4
38221,5
43015,5
137193,7
174366,8
58631,5
87302,5
58591,7
214671,7
152747,7
36212,5
36247,6
127374,6
103648,7
65056,6
64077,6
78235,5
40221,5
42716,6
50441,5
82627,7
103195,7
19594,6
37342,6
62039,5
200481,8
88274,7
210624,8
213121,8
174988,7
80274,7
256396,6
190847,6
57725,6
187569,7
225975,7
56949,6
4519,7
127929,5
19658,7
208134,6
76338,7
75905,6
168027,7
460870,8
44005,6
83059,7
13390,6
39469,7
152532,8
97434,6
133200,8
226632,7
55208,6
58166,7
44745,4
250503,6
73500,5
48011,8
194101,7
15709,6
128129,7
187022,7
124075,8
224746,8
193212,6
16242,7
66538,7
91325,6
144613,7
265727,6
156566,6
162215,6
72890,6
172803,6
189747,6
123377,7
170632,7
121565,5
14297,8
42950,6
96924,7
230158,7
56579,6
52045,4
85822,7
61936,6
121674,6
175574,6
135670,5
127880,7
184149,7
12636,7
49186,6
295045,2
80188,7
128266,7
59100,8
184802,6
64458,5
250610,4
44900,4
69056,5
28592,6
118153,6
19644,7
43208,8
99534,5
51215,5
24786,6
203062,6
155399,4
137093,7
243860,5
225703,3
191421,6
49914,6
110674,6
173433,8
124581,4
159151,8
78294,5
198365,5
123362,6
67530,7
36820,5
53318,4
222858,5
84324,7
121555,8
93498,7
4146,6
122408,4
19039,6
21776,7
193645,7
85312,8
87380,6
159988,6
192393,6
15725,7
187927,6
97971,4
205220,8
203833,8
146304,7
261508,6
43213,6
209274,7
163590,5
70224,7
238407,7
232018,7
41498,8
143534,6
92119,5
176983,8
80521,7
13293,5
101299,8
57158,8
42461,6
46997,5
153820,6
58258,6
24506,8
64686,6
169219,6
129405,7
139848,8
51402,8
28550,8
37429,7
4578,6
194509,7
61194,5
171861,6
41602,6
15991,5
146239,6
293092,6
206188,6
124517,7
188044,7
200462,3
154663,6
42286,7
204435,5
275905,6
137312,6
218329,4
42870,4
107781,4
85024,4
231472,7
3030,3
76422,7
121642,7
202436,6
31035,7
52608,6
80662,7
25781,6
251367,4
107311,5
239747,6
94639,8
252622,7
40466,4
31297,7
36618,8
109445,7
18547,5
64534,6
27294,7
77403,5
162494,8
75564,3
162850,6
200713,6
137174,5
140750,3
60366,4
31332,7
110919,8
42732,5
37445,9
187628,7
201749,7
51859,8
204082,6
39378,7
106646,8
30877,6
2072,4
86829,8
4839,6
134372,6
222487,8
46793,7
186399,6
155096,6
192136,7
43254,6
21930,5
16692,8
16693,7
152737,7
57210,6
180048,8
215739,6
209282,7
134366,5
75629,7
58043,6
214597,4
158916,6
136850,5
174311,6
41831,5
212063,8
44038,7
158994,7
89883,6
22899,5
16985,4
168672,7
18510,7
18511,7
116745,7
152601,8
39260,5
163392,6
90563,6
264113,7
86817,4
35637,7
48880,7
184314,7
107916,6
309410,7
195516,7
54236,7
54283,7
59833,6
159142,7
180998,6
45697,7
177203,7
215830,6
172897,5
264061,4
224659,7
57047,5
25028,5
121636,7
55547,4
238478,8
26131,7
178290,7
40448,5
223389,6
176297,8
64632,8
14569,6
43967,8
193756,8
47257,6
28769,6
146712,5
18624,7
197033,7
132141,8
115023,6
87392,7
121573,6
5546,2
119288,6
70338,4
214083,7
47794,6
29600,4
140823,8
210024,8
236661,6
18231,6
99880,6
89995,5
107978,6
85494,5
69717,7
54265,7
40897,7
49152,7
18619,7
8985,6
186279,7
18977,5
40955,6
54272,7
167502,7
176389,7
183258,4
241765,5
57830,7
157351,6
15216,6
164123,7
92675,6
40059,6
110548,5
220674,7
38792,6
49852,4
45130,7
256750,8
29130,5
29565,6
54273,7
54274,7
234652,6
132812,7
127913,7
29128,6
19604,5
67750,6
77161,5
75300,6
213842,7
160706,6
228331,5
20986,8
23452,8
140447,7
18269,6
116853,5
87516,6
114903,7
29129,6
25866,7
59993,7
21410,7
54275,7
209232,7
54276,7
109443,6
84192,7
170039,7
173301,7
187541,7
172499,7
213015,7
230170,7
210041,7
42892,7
174325,8
82362,7
45241,6
70490,6
58799,6
110415,7
37129,8
20894,8
121691,6
20878,8
58899,5
69278,6
40342,6
139718,5
42213,6
166271,6
27190,6
154226,5
430985,6
37168,8
158990,6
180894,6
21138,5
144231,6
245226,8
11367,7
142487,7
95383,6
39055,4
67737,6
54861,5
194188,5
103742,7
83869,6
86331,6
74626,6
11039,6
62989,4
78362,4
43766,8
85469,6
91551,7
79113,6
82679,5
233063,7
289336,5
222413,5
189803,6
118778,6
420743,6
388182,5
246314,5
5995,6
69353,6
203060,7
130694,7
117467,7
52477,6
210842,6
174358,7
176085,6
228407,6
130233,6
169881,7
174928,6
199782,7
37420,6
398452,6
229974,5
27584,6
28323,7
328069,8
25583,5
253988,8
214139,6
58515,7
224950,5
46445,7
186929,7
14499,6
128151,6
163795,6
149725,6
54277,8
127866,6
100812,7
225747,6
185267,5
28981,6
8213,6
119278,3
25707,5
211233,6
328631,7
84283,7
69406,5
171910,8
64807,6
229296,2
230864,7
17478,7
72123,8
171698,7
13194,7
35076,8
30077,6
252385,7
259311,8
209504,6
53500,5
240629,8
195269,5
35718,4
58061,6
265111,7
115283,6
159024,4
66469,5
44432,6
227348,5
84152,4
152603,7
170309,7
32616,7
101740,8
36671,4
81462,7
13632,6
76127,7
267219,7
257618,6
31013,4
41932,4
183654,8
54229,6
83678,6
15826,5
40593,7
37488,6
42329,6
72091,4
158232,7
48734,8
191714,8
114718,7
143777,4
124409,4
53061,5
14432,6
199177,8
107445,6
124623,8
39516,5
40034,6
245775,6
8434,6
53389,5
206183,3
122796,4
317246,7
204810,6
111473,6
126963,7
136735,6
153158,6
56965,3
243531,5
290075,6
292062,6
95410,6
54773,7
120497,6
95504,6
177945,8
127560,7
277809,6
83896,3
109391,6
118289,6
159128,6
39102,7
79690,8
150249,6
89581,4
94747,5
170399,5
90966,6
24671,6
96944,5
190880,7
173467,8
193638,4
110992,7
4949,5
27093,7
225235,7
16076,8
245170,8
33114,6
152206,5
173480,8
71847,5
206408,7
176068,6
168806,7
63206,7
39148,7
38189,7
73554,2
145059,7
63954,7
113594,6
303296,8
75404,8
173340,7
256122,6
60140,6
75507,3
110391,6
121498,4
159002,7
211024,7
164278,5
168530,6
84971,7
20305,8
81867,6
126749,6
140174,4
137094,6
6418,7
157350,7
31334,6
54642,7
15494,5
240916,6
91052,6
221667,6
182972,8
95943,5
159037,8
102207,6
52395,6
79316,4
91817,5
242661,6
51259,7
163875,7
19551,5
31769,7
91380,6
81600,6
101352,4
29403,6
84178,5
2442,6
41374,6
59145,6
149206,6
55922,6
10958,6
88293,7
135855,6
26657,7
118011,7
159932,6
28062,7
37351,6
21072,6
161315,6
39311,6
33998,8
249072,6
61663,6
31780,8
56906,5
164353,6
255576,7
297560,7
266549,6
134096,6
89445,5
109259,6
75020,3
138977,6
156965,6
71622,5
11188,7
177047,6
331958,7
288526,8
53063,5
72872,7
60976,7
174344,6
25003,7
52150,6
78308,4
114638,7
217993,7
174671,5
34131,5
157384,6
136727,7
56647,7
199423,6
24475,7
215991,7
21073,7
11765,6
104710,8
126783,7
185008,7
173465,7
92647,6
19199,6
111421,6
126319,8
57680,7
92834,6
72465,6
69746,7
104086,8
250769,7
184846,6
114888,6
222911,4
84690,6
65374,5
117773,3
36075,6
76268,7
78239,6
100409,7
7269,5
207769,6
358076,5
137968,6
104067,6
12758,6
173185,6
42262,7
42456,6
81657,8
29007,6
180383,7
96482,6
22264,6
107430,5
95093,3
378240,8
72013,6
100241,5
218689,5
44969,5
54102,8
143973,5
44693,4
208529,5
253077,6
157099,6
72767,4
37947,4
127687,8
107203,7
48397,4
112575,6
181886,7
216369,6
37564,8
164328,7
54312,7
33031,7
27960,6
186992,7
30123,4
171540,7
130150,7
236399,6
136437,7
100898,7
15359,7
128006,6
184352,7
17940,4
100063,5
2180,5
21435,4
90728,6
33280,6
36299,6
86221,7
59744,4
281556,5
157841,7
271009,8
295841,5
11927,5
45266,4
40352,5
59118,7
46136,6
19400,5
242033,5
79919,6
47831,7
118761,6
234155,7
66892,4
177888,6
44516,7
54278,7
54279,8
170234,7
26947,4
160068,7
60025,6
14028,5
137748,7
144121,6
104211,6
152760,6
150093,6
137106,8
32996,6
97794,6
106573,6
209247,6
58427,6
136582,6
91101,5
97020,6
99608,6
83665,6
61501,6
249397,7
118513,6
83564,8
133021,7
45930,5
133018,7
137566,5
343435,5
253445,6
24685,6
49729,6
75090,6
42325,6
2594,7
43191,7
87293,5
219318,6
172890,6
106828,7
87358,6
239155,8
74461,6
20756,3
16032,6
4883,6
52147,7
27952,7
190341,6
174688,7
205384,7
103717,6
258126,6
120143,6
144336,6
41109,7
25519,7
47100,8
141614,6
17794,6
45115,7
56441,7
422906,5
146490,8
140873,7
141043,6
246320,5
33801,5
84362,4
232898,6
197082,7
122435,7
67793,6
143049,6
37585,7
99367,6
226857,6
210913,5
192345,5
137321,6
83727,5
157834,6
172120,7
71203,6
206822,7
40435,6
232731,2
117426,5
43042,7
158517,7
31445,7
370353,6
157847,7
31295,4
146375,6
12124,7
81699,6
32547,8
162987,7
219931,7
33563,6
102597,6
114575,8
39341,5
43700,4
20493,3
133441,7
103732,7
237692,8
418029,7
71055,6
210047,6
17684,5
30127,6
60160,7
249923,6
83401,6
98162,7
142573,6
13470,7
79869,4
14872,6
355515,6
359195,5
218277,7
103875,6
212721,6
22504,8
92850,7
41639,8
182246,6
222899,6
120467,8
201086,6
201550,7
84319,6
102862,6
141635,6
255756,7
256106,7
253046,4
233470,6
142984,7
21474,5
13934,7
13061,7
83573,6
24589,7
125680,6
41445,4
33817,7
137646,5
48707,7
4494,7
86814,8
187028,8
77458,7
248507,6
252841,8
127847,7
266333,8
183836,6
204765,5
220286,6
294709,7
295355,6
329740,6
225565,6
158908,8
159937,6
179146,7
157336,9
172913,5
24417,5
160070,2
220724,5
77133,6
67657,6
191515,8
254065,7
153652,7
21580,7
145926,6
32930,7
133715,6
263937,8
19325,6
192102,6
111481,7
225574,7
158914,6
21379,6
18224,6
85444,8
95243,7
24756,3
70798,5
159095,5
205724,5
117375,7
254464,7
86381,8
156284,8
199818,7
198375,8
158907,6
83214,7
159152,7
100632,6
48263,7
156415,6
266373,5
52817,5
22259,5
10574,7
201414,7
90517,6
79073,5
87587,5
53182,6
108668,6
88583,6
23527,6
55398,8
202141,7
121074,7
121695,6
51581,7
41552,6
49001,6
87017,6
204349,5
257155,4
47459,6
242076,5
47626,7
168245,8
149862,7
255577,5
175291,7
37316,7
121113,5
19492,6
196024,7
248774,7
121015,6
191566,6
80837,4
222671,7
37646,7
21788,6
241968,7
128246,7
45384,6
256731,6
43135,5
20626,5
73624,7
79893,8
167983,7
79194,5
200145,7
56743,6
148044,7
184578,6
120509,6
20695,4
74579,5
24775,5
3162,3
97370,6
136797,6
242042,7
38049,6
118769,8
82703,7
177494,7
40346,7
109404,7
68827,6
182827,7
64047,8
74343,6
209403,7
8064,7
94331,7
24202,6
116894,5
159464,8
235260,6
238972,7
68713,7
144728,7
145995,6
144724,6
47771,7
96920,8
58767,5
115821,7
83201,7
62156,6
228202,6
203217,7
184323,7
54597,4
134350,7
236737,6
39853,8
118915,6
116760,4
209355,6
101242,6
39293,6
55825,8
157690,6
72962,6
186971,6
199740,7
214250,7
86133,5
46460,6
31950,6
249726,8
160162,6
85620,7
164184,6
192577,6
26286,7
394403,6
4111,6
45007,6
31214,6
22592,7
80992,6
71996,6
39211,6
109891,6
248390,5
62709,5
16167,6
42552,5
114172,6
47194,4
100402,8
168399,6
195022,5
209276,7
180420,6
128113,7
119685,6
226247,8
227783,6
86834,6
204668,7
257346,6
214418,6
256628,8
56415,7
110381,6
38080,7
203715,7
19501,6
215031,7
151043,7
191104,7
233841,7
29290,5
27196,6
173455,7
42216,6
102855,7
4112,7
63143,7
12685,3
373745,4
112731,6
42551,6
5494,6
49396,6
142159,6
1732,5
99119,6
17456,3
70993,5
233917,4
68123,5
95752,6
65674,5
103971,4
232862,7
94664,8
253239,7
168767,5
31329,6
125395,4
53168,7
204113,6
155084,6
97733,6
111250,7
36861,6
188207,4
14408,6
145220,6
117905,3
40172,6
186997,7
192134,6
119360,7
89237,7
42802,6
215743,6
391069,8
218931,7
64527,7
208277,6
256561,8
9753,5
229613,7
51486,8
190955,6
199463,6
213386,5
34079,6
110112,7
209799,7
252607,5
138222,6
60438,6
224040,6
38655,6
146955,4
174675,6
65170,8
94344,6
29854,5
246007,8
256474,6
80973,5
34459,6
180960,7
183433,5
56533,3
38626,8
170689,6
95177,6
96769,7
193612,5
200505,7
52762,8
94887,5
191294,7
69492,5
178603,5
131916,4
40715,5
70417,7
264482,7
211078,6
158091,8
171776,5
40740,5
180299,8
64349,8
48591,7
90590,5
77528,4
44369,6
35057,7
67633,8
25706,5
148778,8
104250,8
88237,6
39214,6
46667,5
42733,8
127495,7
197611,5
26831,7
42711,6
102382,7
251519,7
74241,5
47628,5
130745,7
185602,7
157832,7
127540,7
157547,6
94248,5
71990,5
24006,7
35074,3
156320,6
244509,7
45588,7
98136,6
268875,6
62661,6
249660,5
50767,4
161297,7
211603,5
30844,3
61492,6
73215,6
197796,6
179538,6
172340,6
47956,4
127702,6
25388,6
172385,6
202183,7
196027,6
262481,8
226448,7
32005,5
60908,7
119926,7
214030,6
214314,7
157353,6
77333,6
167575,6
59726,6
42697,6
153641,7
166621,6
84465,6
236751,6
25951,7
219553,6
193610,6
242203,6
184345,5
113743,6
12242,6
258369,7
29721,8
93122,8
209350,6
215656,6
139799,6
203739,6
127016,5
19063,7
123961,5
199341,6
95556,7
221737,3
254473,6
152792,6
112083,6
89547,7
43857,7
80918,6
130398,6
54752,6
85564,6
89584,7
168742,7
95555,5
210479,7
159403,7
145247,7
46943,4
126442,5
242310,5
38585,6
43901,7
44323,5
180624,6
252143,7
211059,6
293444,7
76649,6
225564,5
44269,6
226269,3
192813,3
137217,6
300940,7
69054,8
22701,4
137475,6
141643,4
119593,6
51848,6
236417,6
245909,6
120837,6
197919,5
44721,6
42472,6
61642,6
71721,6
33091,7
195589,6
49588,6
46845,7
195841,7
53223,8
177552,4
227425,5
54919,7
216541,4
112287,4
258096,4
201360,8
258476,7
49158,4
191720,8
110958,8
272525,6
259879,3
52531,7
174316,6
205601,7
39785,8
152599,7
53144,6
262338,6
19703,8
38980,6
30648,6
82529,7
26166,6
94478,7
139519,5
56967,7
186935,7
48949,6
16931,5
36465,7
38281,4
44263,5
105945,6
252680,5
128237,6
197562,7
10244,6
55589,7
195522,7
54281,7
199715,6
127585,8
240832,6
124905,6
179818,6
90617,8
74505,5
187596,6
223971,8
222724,8
188166,7
192132,6
212231,6
215407,7
41781,8
42092,8
4269,7
54280,7
54284,7
59981,5
249724,8
212778,7
94752,4
256922,6
263111,8
37848,4
209091,6
41847,6
1840,6
49634,7
267795,6
69780,3
89670,5
91456,6
120852,7
54306,7
40721,6
96912,6
205225,4
54307,7
253251,7
179085,6
91471,6
113833,8
113154,4
238006,8
391166,8
182848,7
210947,6
158936,5
138544,4
158864,5
174162,6
214990,4
121890,7
55335,5
260202,7
95551,5
260339,7
272543,6
49514,5
171795,7
213270,8
173151,4
198277,7
232672,6
253270,6
276122,6
56171,3
75950,5
166822,5
462788,8
204784,5
17156,4
169864,7
147726,6
65603,5
169853,6
33543,5
47901,6
192149,6
254474,5
148021,6
5421,5
268823,3
102651,7
58832,4
183336,6
194722,6
77925,5
92269,6
5157,6
118283,5
176670,6
32929,7
133827,6
190950,6
137698,8
209249,6
99312,6
46615,6
258893,6
188161,6
109133,6
31185,6
42200,6
252147,7
51069,7
228339,8
137113,8
262391,7
185949,6
173192,8
60643,7
177677,7
20880,4
203819,7
106938,6
64923,6
75130,6
198185,7
255497,6
173908,6
39567,5
159012,7
174323,6
248376,7
281908,8
192133,6
62876,6
54544,6
255268,6
256118,7
79778,5
91245,6
207021,7
120653,6
82657,5
181753,5
185471,4
42886,6
245175,6
46941,7
160008,7
136786,7
234154,7
220494,7
175339,7
248212,7
163376,5
217948,6
4926,7
248688,6
92349,6
209185,7
222935,8
40458,4
267752,7
174682,5
175541,5
105875,6
220820,4
79906,5
140870,7
94671,6
40485,5
93057,6
106042,6
82881,8
128841,5
202238,7
61221,5
44631,7
43808,7
104556,6
131366,7
50379,6
41943,7
1731,6
157851,6
15942,6
68247,6
78463,7
100271,7
41415,3
250651,7
201066,6
227700,6
218425,7
93837,5
83406,6
208182,5
228028,5
126676,6
114574,3
156022,7
187017,7
244088,7
84201,6
82702,8
102272,7
228915,5
38195,5
48573,6
194662,8
50028,5
112160,5
275573,7
38962,6
226630,6
254126,3
240594,6
78355,6
84796,6
87368,6
209780,5
250605,6
177703,8
213342,6
159770,7
119575,6
172475,6
21974,8
86283,5
146521,7
28497,7
91722,6
164379,9
28006,7
51976,7
146243,5
140456,7
159701,6
250577,6
26480,6
259943,7
85350,8
256593,5
133558,6
86297,6
184098,6
253279,6
43868,6
31880,5
209451,7
77444,5
27460,4
139575,6
58733,6
159137,6
250658,8
90829,5
262390,7
140783,7
44769,6
110823,5
140825,6
215042,7
91314,6
242102,6
74629,4
151431,6
84364,6
50761,6
86549,6
204968,7
169607,8
72473,6
66762,6
206192,6
259975,7
21798,4
89187,6
133411,7
295958,7
13167,5
171372,7
176403,8
43741,7
64976,5
70706,6
288162,7
80653,6
248888,5
180296,6
186988,7
212899,6
100088,6
88061,5
127091,7
120673,7
174319,8
50032,8
218836,6
79255,5
72951,3
118887,5
262340,4
43387,6
174352,8
226486,5
278878,8
15419,8
139406,6
219823,7
264723,7
64246,7
242224,7
279661,6
28440,4
29126,6
99647,6
108636,5
114838,6
213635,6
267999,7
210577,8
244786,8
152790,6
48375,4
250766,8
49445,7
250705,7
88059,6
92323,6
159090,6
257974,6
104528,5
204007,4
184866,6
252200,7
86640,5
121401,6
49104,7
119450,8
83721,6
32053,6
258750,5
335340,8
108574,7
250700,8
26823,6
123109,6
89873,6
129974,6
41517,5
102668,4
169298,4
39155,7
128437,6
109716,7
211052,7
101281,6
29058,4
80264,7
198453,7
84801,4
32143,6
184346,6
168426,7
121135,7
224076,6
43499,6
209920,6
85788,7
253235,6
259233,5
265349,7
227877,5
254143,7
44588,5
40222,5
253310,6
106402,5
206574,3
73250,4
71704,4
262267,3
225886,5
148243,6
64627,6
105789,6
101308,6
65096,5
98094,4
238067,6
79553,7
238636,6
244267,7
146919,5
89551,6
53482,7
43257,6
214075,7
118340,8
63358,7
132263,7
208284,6
53870,5
242095,6
74294,7
99324,6
121234,6
145668,4
298158,7
200051,6
185460,5
262958,7
250551,2
138103,6
37737,6
235984,6
279414,8
282268,8
184315,6
79773,7
276935,6
163710,6
150897,7
44527,6
47401,6
157849,7
12470,8
231576,7
159667,6
56329,7
38691,6
44405,8
87966,5
172542,6
156713,6
158219,7
114577,4
34469,7
46853,6
70005,6
29313,5
44752,5
136616,6
113091,6
162372,7
191293,7
215848,6
168031,7
108003,5
109913,5
54013,5
25722,6
50916,7
40990,5
21393,7
215962,6
26566,7
31896,5
70476,8
82120,7
35837,6
27906,5
60106,6
244536,6
60316,8
242088,7
199977,7
149893,7
57331,6
169760,8
80705,7
161056,6
262904,7
238603,6
164419,5
243683,6
46076,3
63333,6
276621,7
269100,6
118953,5
438144,7
116495,7
284711,3
53865,6
53425,7
27270,4
92848,7
204213,7
63334,5
7983,6
244566,6
50372,5
69325,5
261813,7
209269,6
4992,5
239566,7
157845,6
44155,6
217316,8
192143,6
167948,6
212849,7
242454,7
38730,6
61991,7
36964,4
61050,7
229297,6
60287,7
139997,6
265169,8
159160,7
252822,7
78075,6
53576,6
253306,7
64934,6
94196,7
18628,7
228194,7
242643,8
192623,7
84986,5
133786,8
117959,7
107891,6
151310,6
193722,6
67822,6
30195,6
201361,8
107828,6
42676,7
261825,7
244610,6
120212,7
161602,6
47517,5
106337,6
76757,5
254446,7
98566,6
273404,6
56085,5
112999,8
296778,6
243935,6
137876,5
227156,6
174337,6
48347,8
286709,5
62045,7
53544,6
210739,6
59701,6
54487,7
143295,8
81543,8
42825,7
53860,7
240679,7
193893,6
5800,4
152756,5
30057,8
124069,8
64129,6
57868,8
42796,7
25032,5
146428,7
37352,7
198436,5
314285,5
269650,7
124972,4
74767,7
22937,7
69225,6
55225,8
292893,7
108010,5
56268,6
22555,7
242022,6
258805,4
36138,6
85547,7
178606,7
56354,6
162532,7
43877,7
275619,2
81828,6
71320,6
292294,6
112087,6
211067,6
212769,6
189,6
272261,6
213417,7
255491,4
65210,6
249164,7
33209,8
257377,7
86997,9
122698,7
290274,7
358199,7
75785,7
95372,7
265010,6
157823,6
123561,7
31937,6
82760,5
176069,7
85765,6
32142,6
360380,8
297677,6
44022,6
198460,7
76329,7
211065,6
209244,5
41810,4
203245,5
221902,7
257668,5
197696,6
259761,8
60228,8
29705,6
56702,5
297167,6
288427,7
83310,4
245184,6
98355,7
220289,7
262357,6
202125,6
38467,6
127812,7
174326,6
91207,7
25747,7
261101,7
180856,6
282813,5
124470,5
39398,6
209189,6
273621,4
256274,6
64973,8
89092,6
64522,8
285692,6
38462,6
40951,5
47571,5
74950,5
273656,9
252956,6
242090,7
46737,6
189277,6
119700,6
281468,8
135800,7
64683,8
88573,6
207780,4
247182,6
254775,7
2692,7
187458,8
250777,7
126172,3
241848,7
402857,7
76846,6
242683,6
98250,5
94590,6
174314,6
40218,6
198567,7
173300,8
116569,7
147106,6
56364,5
285597,8
49503,6
117969,6
203024,7
201283,6
242131,6
118245,7
35568,7
291162,7
76047,5
177335,6
285946,6
329227,4
286402,6
57277,5
107146,5
52686,7
124295,7
242475,6
238561,8
47860,8
288916,8
204922,6
267539,8
199933,4
216859,7
212530,7
234200,8
216282,6
188839,5
283384,6
192145,6
254191,6
244517,6
80853,7
154400,7
80318,6
98116,5
250650,6
246400,8
288130,8
184322,5
287590,5
169314,4
117992,6
27740,4
3171,7
244772,7
83188,2
121975,6
180252,6
71181,5
27286,7
88285,7
135418,6
2965,5
72472,6
32109,6
33814,7
16091,7
29328,7
96600,5
179799,7
72114,6
269710,6
87151,6
196325,7
198663,7
244506,7
166643,6
171061,7
13434,8
55222,7
136835,6
193827,6
79611,6
26376,7
109565,5
54336,8
179519,8
79016,7
16986,6
343693,6
34064,8
270302,6
248504,4
169917,6
282296,6
95966,6
261855,7
358724,6
261770,5
265832,8
223632,7
244264,6
124019,8
60859,8
215935,7
85633,7
264767,6
285026,8
245859,6
29835,6
287831,8
276843,7
26750,6
32891,7
279967,4
211879,6
265189,7
154653,6
13914,7
12523,7
2195,7
8948,6
117464,6
19996,3
237202,6
127105,6
42553,7
84857,6
94069,6
111479,7
182799,6
67493,8
264656,7
68004,8
87621,6
127798,6
54561,8
38654,6
230779,6
103701,7
257451,7
69559,7
116352,6
251981,6
254904,6
42648,6
157825,6
42493,7
116351,7
52314,4
282041,7
17200,7
18374,6
198182,4
284427,8
292483,4
222461,6
64835,7
287877,8
270668,6
60828,6
170687,7
149871,8
37702,7
241261,4
174324,8
219054,7
199415,7
27212,6
205004,6
110887,7
116350,6
47703,6
20372,7
84540,5
102913,7
102024,7
69328,7
209440,6
239678,7
93115,5
179822,7
53042,7
140481,7
295507,6
142375,8
123742,6
230295,3
267480,8
15916,8
15478,6
57812,4
157424,4
126141,7
190859,7
42416,5
263855,6
246403,5
37630,7
210911,6
254375,7
65485,7
58509,7
250666,7
42581,7
43259,6
140513,6
215928,6
271397,7
253312,5
158997,7
149509,6
250546,5
86493,4
26730,7
44445,8
104378,6
8445,6
22758,5
43749,6
151368,5
244534,5
56386,4
91878,4
28690,4
286554,6
50079,6
52315,4
84062,5
26615,7
234284,7
98069,8
49017,6
88375,4
38455,7
33386,7
1285,6
107034,7
83613,4
63360,6
169250,7
227300,6
108933,5
262543,6
118257,7
241254,5
152745,5
100341,8
227707,6
25148,7
28044,7
33691,5
27371,5
107928,7
131887,5
109364,7
43922,6
38084,5
156360,6
75710,7
73818,6
47525,8
39958,7
25450,4
153532,6
251852,5
244761,6
188598,7
206487,8
8063,7
249719,7
204436,7
293271,6
206284,6
53187,6
254611,6
297263,6
125607,6
53222,8
52318,4
79818,7
271007,7
81246,7
46247,8
108798,6
26111,7
21394,7
108648,7
54113,6
146381,6
169883,7
62967,7
48585,8
34658,7
273641,6
110073,7
276496,8
246741,8
282376,8
37925,8
43398,6
261038,7
23996,8
239571,7
208869,6
91322,6
286654,5
38551,6
62655,6
245891,7
205587,7
157829,6
244268,7
15377,8
256,8
36072,7
35847,7
293205,6
295538,8
228150,8
298317,6
75007,5
215211,6
224282,6
250989,7
239563,7
266285,7
215379,6
252102,6
33387,7
203186,4
16049,5
38457,7
126323,5
33388,7
33392,7
147923,6
115232,6
33389,7
62692,7
275318,3
156597,5
438012,4
28302,6
38458,7
33393,7
54557,5
33394,7
38461,7
38463,6
38454,7
74276,8
47455,6
81707,6
259442,7
22072,4
36323,6
